OBJECTID,Location,Bed Name,Survey Date,Survey Month,Survey Year,Start Time,End Time,Tide Station,Tidal Ht m,Temp1 Shore Edge,Ave Temp Shore Edge,Observations,Additional Obs,Survey_ID,County,Site Code,Survey Day,NWSC Max Ext,DNR Max Ext,Visit Num,Survey Num,Analyze,Analyze Notes,Acres,Acres NWSC clip,Acres Ave NWSC Max Ext,Acres DNR clip,Miles,Weather,Survey Conditions,MLLW Tidal Ht m,Depth2 Shore Edge,Depth2 Water Edge,Ave Depth Shore Edge m,Ave Depth Water Edge m,MLLW Depth2 Shore Edge m,MLLW Depth2 Water Edge m,Current Station,Current Knots,Temp2 Shore Edge,Temp2 Water Edge,ToBe,ToWa,BeL,BeR,Notes,Extent Start Waypoint,Extent End Waypoint,Bulb m2,Shape__Area,Shape__Length
139,Clallam Bay,Clallam Bay,2017-07-09,7,2017,09:25:00,10:20:00,Seiku/Clallam Bay (9443361),-0.1524,,,"bull kelp dense and reaching 99% at west end of bed. Middle of bed 50-90% macrocystis. Beach side had higher variaet of algae species including boa, bull, macrocystis and surf grass. Bald eagles, gulls and other sea birds present",,Clallam_Bay_09July17,Clallam,CLLB,9,0,0,1,1,1,,23.0947387488534,23.0947387488534,,23.1131320382454,1.1828975166245,Clouds,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-NDHn6ND/0/c1d8a6cc/4K/ClallamBayWest_9July2017_ToBe-4K.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-2SWWdTd/0/fb3c1815/L/ClallamBayWest_9July2017_ToWa-L.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-LGHjtGk/0/c14ef38e/4K/ClallamBayWest_9July2017_BeL-4K.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-kWk6jRz/0/fda64e18/L/ClallamBayWest_9July2017_BeR-L.jpg
",bed may extend west past marina and terminate around back side of marine rock armoring,,,,1006808.05053711,6248.18537754863
140,Clallam Bay,Clallam Bay,2017-07-23,7,2017,09:15:00,10:55:00,Seiku/Clallam Bay,-0.3658,,,"large macrocystis bed in center of bull kelp bed randing from 10-90% of kelp in center of bed. Other species, surf grass, eisenia, feather boa, alaria, ulva. Bull kelp appears healthy and protecting other kelp species. Many marine birds present",,Clallam_Bay_23July17,Clallam,CLLB,23,1,1,2,1,1,,25.12805293192,25.12805293192,25.1281,25.1480676268997,1.26487879617451,Clouds,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-wfQh6Lk/0/7980bf0c/X5/ClallamBayWest_23July2017_ToBe-X5.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-8JNjVv5/0/24e44eb0/X5/ClallamBayWest_23July2017_ToWa-X5.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-9rXRL4r/0/def18575/X5/ClallamBayWest_23July2017_BeL-X5.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-2DZbBsw/0/1c54cc5f/X5/ClallamBayWest_23July2017_BeR-X5.jpg
",also completed gps track of center macrocystis bed. Unable to get depth and secchi disk reading on outside of bed due to current and drift,,,,1095449.84423828,6681.21897183552
141,Freshwater Bay,Freshwater Bay 1,2017-08-20,8,2017,08:38:00,10:49:00,Pillar Point (NOAA),0.4572,,,"Very large bed. Density range from sparse to thick. Animals: whale, seals, otters, heron, marine birds. Random macrocystis w large patch near shore in center of survey area.",,Freshwater_Bay_1_20Aug17,Clallam,FWB,20,1,1,1,1,1,,168.871267036825,167.26005153411,167.2601,167.374710916107,5.08930437923522,Clouds,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-CNPmCrp/0/90cf79a3/X3/Freshwater_20August2017_ToBe-X3.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-FtmTdKk/0/4cb085b0/X3/Freshwater_20August2017_ToWa-X3.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-6F5BzH4/0/0e9d2db3/X3/Freshwater_20August2017_BeL-X3.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-fm5LLbk/0/95e1a3b1/X3/Freshwater_20August2017_BeR-X3.jpg
","Bull kelp most prevalent w large quantity of macrocystis and packets of eelgrass, feather boa, surf grass,",,,,7361075.2734375,26880.742864638
142,Observatory Point,Freshwater Bay 2,2017-09-17,9,2017,07:00:00,07:40:00,Port Angeles,,,,"No macrocystis, fronds deteriorating, over 750 individual bulbs counted. Fairly small bed located close to shore.",,Freshwater_Bay_2_17Sept17,Clallam,FWBO,17,1,1,1,1,1,,0.929401624532681,0.929401624532681,0.9294,0.930048345501366,0.269460948887711,Clouds,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-Z42jZPC/0/b408b408/X3/Freshwater_17Sept2017_ToBe-X3.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-Qz4j3hV/0/9cf575d1/X3/Freshwater_17Sept2017_ToWa-X3.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-Ftxn7g3/0/94eceaeb/X3/Freshwater_17Sept2017_BeL-X3.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-PPPfDSp/0/6cdc1ebe/X3/Freshwater_17Sept2017_BeR-X3.jpg
",,,,,40512.8986206055,1423.24856023138
143,Ben Ure,Ben Ure,2017-05-25,5,2017,,10:25:00,Cornet Bay (9447995),0.0152,,,"Health and morphology: smaller bulbs and thinner stipes than usual. Bulbls and stipes at the surface but many below surface. Density and orientation: the ""poles"" of the kelp field were truncated, i.e. not as far south or as far NW as seen last year in june or july. Width of field much more narrow. Water: turbid. Human impacts: commercial/tribal fishing oncrabbing boats anchored nearby as was the case last year. Birds/fish/mammals: observed bald eagles on Ben Uhr  and often fish were splashing at the surface next to kelp. Intertidal/subtidal organisms: 1 Pisaster ochraceus and 1 large sea cucumber. About 14 strongylocentrous droebachiensis/green sea urchin and chitons including katarina tinicata and tonicella lineata",,Ben_Ure_Island_25May17,Island,BEUR,25,,,1,1,0,only half of bed mapped? need to explore more,0.475675413455857,,,,0.379443043763157,Clouds,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-4h5WXdh/0/299ab0ca/5K/BenUre_25May2017_ToBe-5K.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-g49QBsk/0/7f3aa297/5K/BenUre_25May2017_ToWa-5K.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-Pn359qS/0/908954ac/M/BenUre_25May2017_BeL-M.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-mJZxDS9/0/2edf6f49/M/BenUre_25May2017_BeR-M.jpg
",I used device #8 last year which gave lower values for accuracy (was more accurate than #9),,,,20739.8360595703,2004.39768190434
144,Ben Ure,Ben Ure,2017-06-23,6,2017,,,Cornet Bay (9447995),-0.1524,,,"Health and morphology of bull kelp: Very green color, some plants have wider blades than others, looks healthy/clean. Density and orientation: longer kelp field than last month. Most section except at south end look similar to last year in density and width. Bulbs, stipes, and blades at the surface. A lot of kelp at waterline or up on the rocks. Water: lots of wave action from boats. Turbid as usual. Ebb stage indicated at the beginning of tracking but 10-15 minutes later blades reversed directions. Human impacts: crabbing activity nearby; crabbing boat anchored about 200 yd from south side of Ben Uhr/kelp field. Birds/fish/mammals: Small fish splashing at surface among kelp. Pigeon guillemots flying close by. Intertidal and subtidal organisms: 3 evasterias troschelli and several orange sea cucumber and many chitons.",,Ben_Ure_Island_23June17,Island,BEUR,23,,,2,1,1,,0.850747422156488,,,,0.683889166565328,Clear,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-dhDS7XX/0/43de836b/5K/BenUre_23June2017_ToBe-5K.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-7NQPckC/0/60493f51/5K/BenUre_23June2017_ToWa-5K.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-zXqsBvd/0/31f98711/5K/BenUre_23June2017_BeL-5K.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-2wHN2s9/0/e8dd3a52/5K/BenUre_23June2017_BeR-5K.jpg
","I feel only a waypoint marked at furthest point is needed. Though indest no 1 and waypoint 114 are representing basically the same point, their coordinates are slightly different due to time difference when each is recorded. Responsiveness of keys in devi",,,,37093.2758789063,3612.62561147546
145,Ben Ure,Ben Ure,2017-07-26,7,2017,,13:20:00,Cornet Bay (9447995),-0.1524,,,"Health/morphology: Appears healthy. Bulbs and stipes at surface, blades unfurled mostly below surface. Density/Orientation: More dense this month. A large area of field at East and Southeast sides was pulled away from beach allowing for a partial inner border tracking. Sections up on the rocks. Water: Lots of wave action, windy, extreme drift resulted in taking fewer photos and observations, and not measuring depth at furthest point from shore. Presence of orange sea cucumbers.",,Ben_Ure_Island_26July17,Island,BEUR,26,,,3,1,1,,1.13103855199793,,,,0.702592253145596,Clear,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-WTt9G5P/0/0e952392/X5/BenUre_26July2017_ToBe1-X5.jpg
",,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-LmdrBNz/0/9f80036c/X5/BenUre_26July2017_BeR1-X5.jpg
",Next time start point should be the same as this time if the field is oriented that way again. """"Track start point"""" slightly further north than the """"furthest point from shore"""",,,,49314.1953125,3711.42417207669
146,Ben Ure,Ben Ure,2017-08-07,8,2017,,11:25:00,Cornet Bay (9447995),-0.0305,,,Health/Morphology: appears healthy. Density/orientation: field looks densely filled in; length and size and shape of field almost identical to two weeks ago. Able to track a partial inner border once again. Water: turbid. Birds/fish/mammals: 2-4 pigeon guillemots fishing about 50yd beyond north side.,,Ben_Ure_Island_07Aug17,Island,BEUR,7,,,4,1,1,,1.18986912067545,,,,0.743048306090809,Fog/mist,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-rkrxNmB/0/bb841d2a/X5/BenUre_7August2017_ToBe-X5.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-vFCMBtW/0/b3c69981/X5/BenUre_7August2017_ToWa-X5.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-Dd8ZT9B/0/b9ea9d8c/X5/BenUre_7August2017_BeL-X5.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-S4NWKB3/0/b936c75d/X5/BenUre_7August2017_BeR-X5.jpg
",Fog due to BC fires. Slack predicted at 10:28 am but I saw blades reverse orientation between 10:45 and 11:00 am. Accuracy reading on GPS seems very inconsistent.,,,,51879.2528076172,3925.13206536478
147,Ben Ure,Ben Ure,2017-09-18,9,2017,,10:10:00,Cornet Bay (9447995),0.2134,,,"Health/Morphology: blade at south SE end had a rust colored furry algae; at north end had some white deposite on blades as seen last year. Bulbs/blades/stipes at the surface. Field of kelp seemed similar to what I saw last year as well as in August this year. Density/orientation: Density appeared to be very similar to what is was like in early August. Started track at end of ebb stage and a few minutes after track completed the blades were re-oriented in opposite direction. Water: Extremely calm, dead calm. Some white film on water surface at NE end. Water is quite turbid. Human impacts: Several crab pots were set up with buoys/floats at the NW end of Ben Uhre as well as a few SE of kelp field. A couple was launching a row boat at SE end when I was tracking. Greetings were exchanged; they said nothing unusual/noteworthy was experienced. Birds/fish/mammals: 1 harbor seal near boat launch swimming SE; 2-3 herons, 2 pigeon guillemots, 1 harbor seal north end of island, 1 kingfisher on island, north end. Herons were at waterline facing kelp field. Inter/subtidal organisms: orange sea cucumbers visible near or below waterline in several locations around island.",,Ben_Ure_Island_18Sept17,Island,BEUR,18,,,5,1,1,,1.51634082324939,,,,0.741436518997453,Clouds,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-LZdK4Dh/0/4f483451/X3/BenUre_18Sept2017_ToBe-X3.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-5hX9xgW/0/8fa403f3/X3/BenUre_18Sept2017_ToWa-X3.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-RsD2HTg/0/4dd3af2b/X3/BenUre_18Sept2017_BeL-X3.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-psHxx8r/0/ef8a7d00/X3/BenUre_18Sept2017_BeR-X3.jpg
","Very little boating activity today, allowing for a very consisten uninterrupted track/paddle speed. Ten minute paddle one way between Ben Uhr and Boat Launch/parking lot. Very unusual dead calm water and little wave action.",,,,66113.6870117188,3916.61796718717
148,Ebey's Landing,Ebey's Landing,2017-06-26,6,2017,09:30:00,12:05:00,Admiralty Head (9447905),0.1524,,,"Two common loons, one bald eagle, one great blue heron, one large school of forage fish in bed.",,Ebeys_Landing_26June17,Island,EBL,26,0,0,1,1,1,,14.0448175689882,14.0448175689882,,14.0550511518913,0.898676279867244,,,,,,,,,,,,,,1,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-MR5S74t/0/48bf3776/Th/Ebey_27June2017_ToWa-Th.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-fstf9gk/0/dee4dfcf/Th/Ebey_27June2017_BeL-Th.jpg
",0,Photos are infrared,,,,612238.046630859,4746.7394146274
149,Ebey's Landing,Ebey's Landing,2017-07-25,7,2017,13:30:00,16:10:00,Admiralty Head (9447905),-0.0762,,,"2 great blue heron on kelp, one bald eagle, many schools of small (less than 5cm) shiner perch, few aurelia like jellies, 2 cormorant on kelp, 3 shore casting fisherman near west end of kelp bed",,Ebeys_Landing_25July17,Island,EBL,25,0,0,2,1,1,,20.1613500794699,20.1613500794699,,20.1760391089106,0.937706858923953,,,,,,,,,,,,,,0,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-6nFQ659/0/ca540fb0/X5/Ebey_25July2017_ToWa-X5.jpg
",0,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-qX9pDMQ/0/37ae9f0f/X5/Ebey_25July2017_BeR-X5.jpg
",,,,,878868.26940918,4952.89547249802
150,Ebey's Landing,Ebey's Landing,2017-08-23,8,2017,10:20:00,12:40:00,Admiralty Head (9447905),,,,"three great blue herons on kelp fishing, six heermans gulls, about 24 tubesnout hanging out on leeside of kelp, many herring schools feeding and resting (~25mm in length), numerous medium to large (6-10cm) shiner perch schools feeding",,Ebeys_Landing_23Aug17,Island,EBL,23,0,0,3,1,1,,20.9459029191473,20.9459029191473,,20.9611581712626,0.952084756287459,,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-ptrB2zX/0/fb3908a0/Th/Ebey_23August2017_ToBe-Th.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-qDLCh3g/0/c71e65f7/Th/Ebey_23August2017_ToWa-Th.jpg
",1,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-L45qrcs/0/8c907908/Th/Ebey_23August2017_BeR-Th.jpg
",,,,,913068.028808594,5028.8378443591
151,Ebey's Landing,Ebey's Landing,2017-09-16,9,2017,07:50:00,08:59:00,Admiralty Head (9447905),,,,"1 sea lion cruising outer perimeter of bed 1 Western grebe diving just outside of bed 1 great blue heron fishing on kelp 6 Heerman gulls resting on kelp 4 common loon (1 male, 1 female, 2 juveniles) fishing outside of bed No forage fish schools observed in bed; scattered small shiner perch within bed < 5 fried egg jellies (up to 15 cm diameter) All parts of kelp (submerged & exposed) covered with bryozoan colonies",,Ebeys_Landing_16Sept17,Island,EBL,16,1,1,4,1,1,,21.5348154954622,21.5348154954622,21.5348,21.5505075149575,0.966514592681615,,,,,,,,,,,,,,0,0,0,0,Zoe's notes: no photos for this survey. Survey sheet different from normal one.,,,,938740.119506836,5105.05595486107
152,Hoypus Point,Hoypus Point,2017-06-25,6,2017,,11:28:00,Yokeko Point (9448601),-0.4572,,,"Kelp field is long and very wide and amoeba-like with high density zones radiating or arranged throughout. Health/morphology: appears healthy. Bulbs and stipes above and below surface. Mostly blades are below surface. At several points kelp was at the waterline. I was able to paddle within 6 inches of waterline to sufficiently track the inner border but had troubles with a few boulders under kayak. Density/orientation: There are some kelp even further out than my recorded furthest point, but they are not in the core field. A few kelp were also outside field at north, south, and east of my track perimeter. Water: very calm in Cornet Bay; clask expected at 10:58 am. Kelp blades indicated that flood stage occurred right at end of tracking at 11:15am. Human: A lot of boating activity creating waves to contend with. Crabbing, fishing, and sening operation within 1/4 mile of kelp field. Intertidal/subtidal: Some other kelp species present. People on shore digging up something.",,Hoypus_Point_25June17,Island,HOYP,25,0,0,1,1,1,,1.09782653199396,1.09782653199396,,1.09886120394291,0.38584426873212,Clear,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-tcK5V9m/0/89142471/L/Hoypus_25June2017_ToBe-L.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-8R6zGh4/0/b97da338/L/Hoypus_25June2017_ToWa-L.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-ccw7S7Z/0/998e4659/L/Hoypus_25June2017_BeL-L.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-gB6z7SR/0/b2ab542b/L/Hoypus_25June2017_BeR-L.jpg
",Laurench from Cornet Bay boat launch and it took about 1 hr to paddle to Hoypus and evaluate conditions and determine where to start track. Victoria Clipper passed by at 10:45 am. Do not start track until wake is gone.,,,,47866.3881835938,2038.21747712859
153,Hoypus Point,Hoypus Point,2017-07-25,7,2017,,12:05:00,Yokeko Point (9448601),,,,"Health/morphology: Bull kelp appears healthy, bulbs and some stipes are at the surface. Ebb stage indicated at beginning of track-orientation of blades were unfolded toward the northwest; after slack blades folded to SE. Density/orientation: Kelp field is obviously more vast than it was one month ago. Only a few plants were outside the track perimeter at north and south end. There is a group of plants outside the track at north end. Water: A lot of large swells and breaking waves from boating activity which delayed start time. Human: boating and crabbing.",,Hoypus_Point_25July17,Island,HOYP,25,1,1,2,1,1,,3.60577774655102,3.60577774655102,3.6058,3.609176811333,0.507276784907205,Clear,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-C2Tz57Q/0/b9aef3ff/X5/Hoypus_25July2017_ToBe-X5.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-P655xm5/0/f14af2ff/X5/Hoypus_25July2017_ToWa-X5.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-gXjG3XJ/0/7587f437/X5/Hoypus_25July2017_BeL-X5.jpg
","https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-JG22vGb/0/09ad4904/X5/Hoypus_25July2017_BeR-X5.jpg
",Warnings: Kayaking around Yokoko Point was very difficult possibly due to wind since current was only expected to be 1 k. I had to go to shore and find another was to get my kayak back to the parking lot. I contacted a ranger who let me drive my car more ,,,,157215.708496094,2679.68329280535
154,Lowell,Lowell,2017-07-26,7,2017,12:16:00,,Greenbank (9447883),-0.3536,,,"membranipora on kelp very small, one floater had a medium sized colony, surface kelp sparse",,Camano_Is_SPLowell_26Jul17,Island,LWLP,26,0,0,2,1,1,"smallest extent delineated between 216 & 22. seems possible bed had a late start? JW, NWSC: Note on datasheet says most of the bulbs have not reached the surface yet",3.87993767167137,3.87993767167137,,3.88252948246701,0.477030055095826,,,,,,,,,,,,,,0,0,0,0,,,,,169122.98840332,2519.56009343037
155,Lowell,Lowell,2017-08-23,8,2017,11:15:00,12:45:00,Greenbank (9447883),,,,,,Camano_Is_SPLowell_23Aug17,Island,LWLP,23,1,1,3,1,1,"JW, NWSC: Multiple beds were measuerd; only one was included as the other data arrived after analyses. Corrected here and on Sound IQ",13.8825576563327,13.8825576563327,13.8826,13.8918223794993,1.08961882341077,,,,,,,,,,,,,,0,0,0,0,,,,,605127.798828125,5755.10775770168
156,Polnell Point,Polnell Point,2017-06-25,6,2017,10:10:00,13:25:00,Crescent Harbor (94477952),-0.1524,,,"7 harbor seals on rocks, two pigeon guillemots, one bald eagle, two great blue heron, shiner perch schools (20-30 fish) in bed",,Polnell_Point_25June17,Island,POLN,25,0,0,1,1,1,,0.363765973565462,0.363765973565462,,0.364060803283262,0.123261670266317,,,,,,,,,,,,,,1,0,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-th3ntX4/0/247ffc10/Th/Polnell_25June2017_BeL-Th.jpg
",0,,,,,15858.4921875,651.085390507429
157,Polnell Point,Polnell Point,2017-07-26,7,2017,12:10:00,15:25:00,Crescent Harbor (94477952),-0.2286,,,"5 adult harbor seals + 1 pup on rocks 2 pigeon guillemots 1 great blue heron few schools of small (< 5 cm) shiner perch in bed 1 large osprey caught a large (~20-25 cm) perch (possibly kelp perch), chased by adult bald eagle.  Osprey dropped fish, recovered by eagle & carried back to trees on Polnell Point with 2 additional eagles (1 adult, 1 juvenile).",,Polnell_Point_26July17,Island,POLN,26,0,0,2,1,1,,1.31562920143083,1.31562920143083,,1.31669601516709,0.235703594763984,,,,,,,,,,,,,,"https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2017/i-xB4wgzR/0/6e42b698/M/Polnell_26July2017_ToWa-M.jpg
",0,0,0,,,,,57355.2619628906,1245.01928052037
158,Polnell Point,Polnell Point,2017-08-22,8,2017,12:35:00,15:20:00,Crescent Harbor (94477952),,,,"~12 large (≥12"" diameter) fried egg jellies, most kelp have > 50 small (~ 1"" length),shiner perch schools,4 pigeon guillemot fishing,1 bald eagle,2-3 harbor seal in water",,Polnell_Point_22Aug17,Island,POLN,22,0,0,3,1,1,6 polygons,9.63070351666211,9.01428361712868,,9.02160373752536,1.35530191334833,,,,,,,,,,,,,,0,0,0,0,"six different beds, didn’t take any normal pictures (zoe's notes) Update to NWSC clip 6/28/2024",,,,419854.797729492,7158.90491010626
